prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
福岡,8,福岡8区,麻生 太郎,あそう たろう,麻生,太郎,あそう,たろう,81,自民,NA,前,13,0,1,0,104924,59.63
福岡,8,福岡8区,大島 九州男,おおしま くすお,大島,九州男,おおしま,くすお,60,れい,NA,新,0,1,0,0,32964,18.73
福岡,9,福岡9区,真島 省三,まじま しょうぞう,真島,省三,まじま,しょうぞう,58,共産,NA,元,1,1,0,0,22273,11.7
福岡,9,福岡9区,三原 朝彦,みはら あさひこ,三原,朝彦,みはら,あさひこ,74,自民,公明,前,8,0,0,0,76481,40.18
福岡,9,福岡9区,緒方 林太郎,おがた りんたろう,緒方,林太郎,おがた,りんたろう,48,無所,NA,元,2,0,1,0,91591,48.12
福岡,10,福岡10区,城井 崇,きい たかし,城井,崇,きい,たかし,48,立憲,NA,前,3,1,1,0,85361,44.48
福岡,10,福岡10区,西田 主税,にしだ ちから,西田,主税,にしだ,ちから,59,維新,NA,新,0,1,0,0,21829,11.37
福岡,10,福岡10区,山本 幸三,やまもと こうぞう,山本,幸三,やまもと,こうぞう,73,自民,公明,前,8,0,0,0,81882,42.67
福岡,10,福岡10区,大西 啓雅,おおにし ひろまさ,大西,啓雅,おおにし,ひろまさ,51,無所,NA,新,0,0,0,0,2840,1.48
福岡,11,福岡11区,志岐 玲子,しき れいこ,志岐,玲子,しき,れいこ,68,社民,NA,新,0,1,0,0,19310,14.17
福岡,11,福岡11区,武田 良太,たけだ りょうた,武田,良太,たけだ,りょうた,53,自民,公明,前,6,1,1,0,75997,55.76
福岡,11,福岡11区,村上 智信,むらかみ とものぶ,村上,智信,むらかみ,とものぶ,52,無所,NA,新,0,0,0,0,40996,30.08
佐賀,1,佐賀1区,岩田 和親,いわた かずちか,岩田,和親,いわた,かずちか,48,自民,公明,前,3,1,0,1,92319,49.96
佐賀,1,佐賀1区,原口 一博,はらぐち かずひろ,原口,一博,はらぐち,かずひろ,62,立憲,NA,前,8,1,1,0,92452,50.04
佐賀,2,佐賀2区,大串 博志,おおぐし ひろし,大串,博志,おおぐし,ひろし,56,立憲,NA,前,5,1,1,0,106608,52.05
佐賀,2,佐賀2区,古川 康,ふるかわ やすし,古川,康,ふるかわ,やすし,63,自民,公明,前,2,1,0,1,98224,47.95
長崎,1,長崎1区,初村 滝一郎,はつむら たきいちろう,初村,滝一郎,はつむら,たきいちろう,42,自民,公明,新,0,1,0,0,69053,38.01
長崎,1,長崎1区,西岡 秀子,にしおか ひでこ,西岡,秀子,にしおか,ひでこ,57,国民,NA,前,1,1,1,0,101877,56.07
長崎,1,長崎1区,安江 綾子,やすえ あやこ,安江,綾子,やすえ,あやこ,44,共産,NA,新,0,0,0,0,10754,5.92
長崎,2,長崎2区,松平 浩一,まつだいら こういち,松平,浩一,まつだいら,こういち,47,立憲,NA,前,1,1,0,0,68405,41.79
長崎,2,長崎2区,加藤 竜祥,かとう りゅうしょう,加藤,竜祥,かとう,りゅうしょう,41,自民,公明,新,0,1,1,0,95271,58.21
長崎,3,長崎3区,山田 博司,やまだ ひろし,山田,博司,やまだ,ひろし,51,無所,NA,新,0,0,0,0,25566,18.17
長崎,3,長崎3区,谷川 弥一,たにがわ やいち,谷川,弥一,たにがわ,やいち,80,自民,公明,前,6,0,1,0,57223,40.66
長崎,3,長崎3区,山田 勝彦,やまだ かつひこ,山田,勝彦,やまだ,かつひこ,42,立憲,NA,新,0,1,0,1,55189,39.22
長崎,3,長崎3区,石本 啓之,いしもと ひろゆき,石本,啓之,いしもと,ひろゆき,52,諸派,NA,新,0,0,0,0,2750,1.95
長崎,4,長崎4区,末次 精一,すえつぐ せいいち,末次,精一,すえつぐ,せいいち,58,立憲,NA,新,0,1,0,1,55577,41.76
長崎,4,長崎4区,北村 誠吾,きたむら せいご,北村,誠吾,きたむら,せいご,74,自民,公明,前,7,0,1,0,55968,42.06
長崎,4,長崎4区,萩原 活,はぎわら ひろし,萩原,活,はぎわら,ひろし,61,無所,NA,新,0,0,0,0,16860,12.67
長崎,4,長崎4区,田中 隆治,たなか たかはる,田中,隆治,たなか,たかはる,78,無所,NA,新,0,0,0,0,4675,3.51
熊本,1,熊本1区,濱田 大造,はまだ だいぞう,濱田,大造,はまだ,だいぞう,51,立憲,NA,新,0,1,0,0,83842,38.96
熊本,1,熊本1区,木原 稔,きはら みのる,木原,稔,きはら,みのる,52,自民,NA,前,4,1,1,0,131371,61.04
熊本,2,熊本2区,野田 毅,のだ たけし,野田,毅,のだ,たけし,80,自民,公明,前,16,0,0,0,60091,33.03
熊本,2,熊本2区,西野 太亮,にしの だいすけ,西野,太亮,にしの,だいすけ,43,無所,NA,新,0,0,1,0,110310,60.64
熊本,2,熊本2区,橋田 芳昭,はしだ よしあき,橋田,芳昭,はしだ,よしあき,66,共産,NA,新,0,0,0,0,11521,6.33
熊本,3,熊本3区,本間 明子,ほんま あきこ,本間,明子,ほんま,あきこ,40,Ｎ党,NA,新,0,0,0,0,12909,7.34
熊本,3,熊本3区,坂本 哲志,さかもと てつし,坂本,哲志,さかもと,てつし,70,自民,公明,前,6,1,1,0,125158,71.15
熊本,3,熊本3区,馬場 功世,ばば こうせい,馬場,功世,ばば,こうせい,70,社民,NA,新,0,1,0,0,37832,21.51
熊本,4,熊本4区,金子 恭之,かねこ やすし,金子,恭之,かねこ,やすし,60,自民,公明,前,7,1,1,0,155572,68.07
熊本,4,熊本4区,矢上 雅義,やがみ まさよし,矢上,雅義,やがみ,まさよし,61,立憲,NA,前,3,1,0,0,72966,31.93
大分,1,大分1区,西宮 重貴,にしみや しげき,西宮,重貴,にしみや,しげき,43,無所,NA,新,0,0,0,0,6216,3.12
大分,1,大分1区,野中 美咲,のなか みさき,野中,美咲,のなか,みさき,25,Ｎ党,NA,新,0,0,0,0,4001,2.01
大分,1,大分1区,山下 魁,やました かい,山下,魁,やました,かい,44,共産,NA,新,0,0,0,0,15889,7.98
大分,1,大分1区,高橋 舞子,たかはし まいこ,高橋,舞子,たかはし,まいこ,33,自民,NA,新,0,1,0,0,75932,38.13
大分,1,大分1区,吉良 州司,きら しゅうじ,吉良,州司,きら,しゅうじ,63,無所,NA,前,5,0,1,0,97117,48.76
大分,2,大分2区,衛藤 征士郎,えとう せいしろう,衛藤,征士郎,えとう,せいしろう,80,自民,公明,前,12,0,1,0,79433,50.21
大分,2,大分2区,吉川 元,よしかわ はじめ,吉川,元,よしかわ,はじめ,55,立憲,NA,前,3,1,0,1,78779,49.79
大分,3,大分3区,横光 克彦,よこみつ かつひこ,横光,克彦,よこみつ,かつひこ,77,立憲,NA,前,7,1,0,0,73159,41.58
大分,3,大分3区,岩屋 毅,いわや たけし,岩屋,毅,いわや,たけし,64,自民,公明,前,8,1,1,0,102807,58.42
宮崎,1,宮崎1区,武井 俊輔,たけい しゅんすけ,武井,俊輔,たけい,しゅんすけ,46,自民,公明,前,3,1,0,1,59649,32.02
宮崎,1,宮崎1区,脇谷 のりこ,わきたに のりこ,脇谷,のりこ,わきたに,のりこ,64,無所,NA,新,0,0,0,0,43555,23.38
宮崎,1,宮崎1区,渡辺 創,わたなべ そう,渡辺,創,わたなべ,そう,44,立憲,NA,新,0,1,1,0,60719,32.6
宮崎,1,宮崎1区,外山 斎,とやま いつき,外山,斎,とやま,いつき,45,維新,NA,新,0,1,0,0,22350,12
宮崎,2,宮崎2区,江藤 拓,えとう たく,江藤,拓,えとう,たく,61,自民,公明,前,6,1,1,0,94156,62.2
宮崎,2,宮崎2区,長友 慎治,ながとも しんじ,長友,慎治,ながとも,しんじ,44,国民,NA,新,0,1,0,1,57210,37.8
宮崎,3,宮崎3区,松本 隆,まつもと たかし,松本,隆,まつもと,たかし,60,共産,NA,新,0,0,0,0,20342,14.68
宮崎,3,宮崎3区,古川 禎久,ふるかわ よしひさ,古川,禎久,ふるかわ,よしひさ,56,自民,公明,前,6,1,1,0,111845,80.73
宮崎,3,宮崎3区,重黒木 優平,じゅうくろき ゆうへい,重黒木,優平,じゅうくろき,ゆうへい,34,Ｎ党,NA,新,0,0,0,0,6347,4.58
鹿児島,1,鹿児島1区,川内 博史,かわうち ひろし,川内,博史,かわうち,ひろし,59,立憲,れいわ,前,6,1,0,0,89232,46.85
鹿児島,1,鹿児島1区,宮路 拓馬,みやじ たくま,宮路,拓馬,みやじ,たくま,41,自民,公明,前,2,1,1,0,101251,53.15
鹿児島,2,鹿児島2区,松崎 真琴,まつざき まこと,松崎,真琴,まつざき,まこと,63,共産,NA,新,0,1,0,0,21084,10.86
鹿児島,2,鹿児島2区,金子 万寿夫,かねこ ますお,金子,万寿夫,かねこ,ますお,74,自民,公明,前,3,0,0,0,80469,41.44
鹿児島,2,鹿児島2区,三反園 訓,みたぞの さとし,三反園,訓,みたぞの,さとし,63,無所,NA,新,0,0,1,0,92614,47.7
鹿児島,3,鹿児島3区,小里 泰弘,おざと やすひろ,小里,泰弘,おざと,やすひろ,63,自民,公明,前,5,1,0,1,89110,46.13
鹿児島,3,鹿児島3区,野間 健,のま たけし,野間,健,のま,たけし,63,立憲,NA,元,2,1,1,0,104053,53.87
鹿児島,4,鹿児島4区,米永 淳子,よねなが あつこ,米永,淳子,よねなが,あつこ,58,社民,NA,新,0,1,0,0,49077,26.84
鹿児島,4,鹿児島4区,宮川 直輝,みやがわ なおき,宮川,直輝,みやがわ,なおき,48,Ｎ党,NA,新,0,0,0,0,6618,3.62
鹿児島,4,鹿児島4区,森山 裕,もりやま ひろし,森山,裕,もりやま,ひろし,76,自民,公明,前,6,0,1,0,127131,69.54
沖縄,1,沖縄1区,赤嶺 政賢,あかみね せいけん,赤嶺,政賢,あかみね,せいけん,73,共産,れいわ,前,7,1,1,0,61596,42.22
沖縄,1,沖縄1区,国場 幸之助,こくば こうのすけ,国場,幸之助,こくば,こうのすけ,48,自民,公明,前,3,1,0,1,54455,37.33
沖縄,1,沖縄1区,下地 幹郎,しもじ みきお,下地,幹郎,しもじ,みきお,60,無所,NA,前,6,0,0,0,29827,20.45
沖縄,2,沖縄2区,宮崎 政久,みやざき まさひさ,宮崎,政久,みやざき,まさひさ,56,自民,公明,前,3,1,0,1,64542,40.96
沖縄,2,沖縄2区,中村 幸也,なかむら ゆきや,中村,幸也,なかむら,ゆきや,41,Ｎ党,NA,新,0,0,0,0,3053,1.94
沖縄,2,沖縄2区,新垣 邦男,あらかき くにお,新垣,邦男,あらかき,くにお,65,社民,NA,新,0,1,1,0,74665,47.39
沖縄,2,沖縄2区,山川 泰博,やまかわ やすひろ,山川,泰博,やまかわ,やすひろ,51,維新,NA,新,0,1,0,0,15296,9.71
沖縄,3,沖縄3区,屋良 朝博,やら ともひろ,屋良,朝博,やら,ともひろ,59,立憲,NA,前,1,1,0,0,80496,47.86
沖縄,3,沖縄3区,島尻 安伊子,しまじり あいこ,島尻,安伊子,しまじり,あいこ,56,自民,公明,新,0,1,1,0,87710,52.14
沖縄,4,沖縄4区,西銘 恒三郎,にしめ こうさぶろう,西銘,恒三郎,にしめ,こうさぶろう,67,自民,公明,前,5,1,1,0,87671,54.9
沖縄,4,沖縄4区,金城 徹,きんじょう とおる,金城,徹,きんじょう,とおる,68,立憲,NA,新,0,1,0,0,72031,45.1
