prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
北海道,1,北海道1区,船橋 利実,ふなはし としみつ,船橋,利実,ふなはし,としみつ,56,自民,公明,元,1,1,0,1,120987,46.52
北海道,1,北海道1区,道下 大樹,みちした だいき,道下,大樹,みちした,だいき,41,立憲,NA,新,0,1,1,0,139110,53.48
北海道,2,北海道2区,松木 謙公,まつき けんこう,松木,謙公,まつき,けんこう,58,希望,NA,前,4,1,0,0,74425,29.36
北海道,2,北海道2区,小和田 康文,こわだ やすふみ,小和田,康文,こわだ,やすふみ,47,維新,NA,新,0,1,0,0,21643,8.54
北海道,2,北海道2区,金倉 昌俊,かなくら まさとし,金倉,昌俊,かなくら,まさとし,43,共産,NA,新,0,1,0,0,52626,20.76
北海道,2,北海道2区,吉川 貴盛,よしかわ たかもり,吉川,貴盛,よしかわ,たかもり,67,自民,公明,前,5,1,1,0,104824,41.35
北海道,3,北海道3区,荒井 聰,あらい さとし,荒井,聰,あらい,さとし,71,立憲,NA,前,7,1,1,0,141680,54.36
北海道,3,北海道3区,高木 宏寿,たかぎ ひろひさ,高木,宏寿,たかぎ,ひろひさ,57,自民,公明,前,2,1,0,0,118961,45.64
北海道,4,北海道4区,本多 平直,ほんだ ひらなお,本多,平直,ほんだ,ひらなお,52,立憲,NA,元,2,1,0,1,90619,39.99
北海道,4,北海道4区,中村 裕之,なかむら ひろゆき,中村,裕之,なかむら,ひろゆき,56,自民,公明,前,2,1,1,0,104054,45.92
北海道,4,北海道4区,高橋 美穂,たかはし みほ,高橋,美穂,たかはし,みほ,52,希望,NA,元,1,1,0,0,31941,14.09
北海道,5,北海道5区,池田 真紀,いけだ まき,池田,真紀,いけだ,まき,45,立憲,NA,新,0,1,0,1,135948,47.49
北海道,5,北海道5区,森山 佳則,もりやま よしのり,森山,佳則,もりやま,よしのり,50,諸派,NA,新,0,0,0,0,7632,2.67
北海道,5,北海道5区,和田 義明,わだ よしあき,和田,義明,わだ,よしあき,46,自民,公明,前,1,1,1,0,142687,49.84
北海道,6,北海道6区,今津 寛,いまず ひろし,今津,寛,いまず,ひろし,71,自民,公明,前,7,1,0,0,113851,45.51
北海道,6,北海道6区,佐々木 隆博,ささき たかひろ,佐々木,隆博,ささき,たかひろ,68,立憲,NA,前,3,0,1,0,136312,54.49
北海道,7,北海道7区,伊東 良孝,いとう よしたか,伊東,良孝,いとう,よしたか,68,自民,公明,前,3,1,1,0,95200,66.6
北海道,7,北海道7区,石川 明美,いしかわ あけみ,石川,明美,いしかわ,あけみ,66,共産,NA,新,0,0,0,0,47740,33.4
北海道,8,北海道8区,逢坂 誠二,おおさか せいじ,逢坂,誠二,おおさか,せいじ,58,無所,NA,前,3,0,1,0,125771,55.4
北海道,8,北海道8区,前田 一男,まえだ かずお,前田,一男,まえだ,かずお,51,自民,公明,前,2,1,0,0,101243,44.6
北海道,9,北海道9区,山岡 達丸,やまおか たつまる,山岡,達丸,やまおか,たつまる,38,希望,NA,元,1,1,0,1,88320,37.97
北海道,9,北海道9区,堀井 学,ほりい まなぶ,堀井,学,ほりい,まなぶ,45,自民,公明,前,2,1,1,0,108747,46.75
北海道,9,北海道9区,松橋 千春,まつはし ちはる,松橋,千春,まつはし,ちはる,35,共産,NA,新,0,0,0,0,35543,15.28
北海道,10,北海道10区,稲津 久,いなつ ひさし,稲津,久,いなつ,ひさし,59,公明,自民,前,3,0,1,0,96795,50.13
北海道,10,北海道10区,神谷 裕,かみや ひろし,神谷,裕,かみや,ひろし,49,立憲,NA,新,0,1,0,1,96282,49.87
北海道,11,北海道11区,石川 香織,いしかわ かおり,石川,香織,いしかわ,かおり,33,立憲,NA,新,0,1,1,0,98214,54.47
北海道,11,北海道11区,中川 郁子,なかがわ ゆうこ,中川,郁子,なかがわ,ゆうこ,58,自民,公明,前,2,1,0,0,82096,45.53
北海道,12,北海道12区,武部 新,たけべ あらた,武部,新,たけべ,あらた,47,自民,公明,前,2,1,1,0,97113,54.14
北海道,12,北海道12区,水上 美華,みずかみ みか,水上,美華,みずかみ,みか,35,希望,NA,新,0,1,0,0,58422,32.57
北海道,12,北海道12区,菅原 誠,すがわら まこと,菅原,誠,すがわら,まこと,44,共産,NA,新,0,0,0,0,23830,13.29
青森,1,青森1区,津島 淳,つしま じゅん,津島,淳,つしま,じゅん,51,自民,公明,前,2,1,1,0,103177,54.93
青森,1,青森1区,赤平 勇人,あかひら ゆうと,赤平,勇人,あかひら,ゆうと,27,共産,NA,新,0,0,0,0,20497,10.91
青森,1,青森1区,升田 世喜男,ますた せきお,升田,世喜男,ますた,せきお,60,希望,NA,前,1,1,0,0,64173,34.16
青森,2,青森2区,工藤 武司,くどう たけし,工藤,武司,くどう,たけし,45,希望,NA,新,0,1,0,0,56011,26.86
青森,2,青森2区,奥本 菜保巳,おくもと なおみ,奥本,菜保巳,おくもと,なおみ,57,共産,NA,新,0,0,0,0,19004,9.11
青森,2,青森2区,大島 理森,おおしま ただもり,大島,理森,おおしま,ただもり,71,自民,公明,前,11,1,1,0,133545,64.03
青森,3,青森3区,三国 佑貴,みくに ゆうき,三国,佑貴,みくに,ゆうき,32,諸派,NA,新,0,0,0,0,4115,2.05
青森,3,青森3区,木村 次郎,きむら じろう,木村,次郎,きむら,じろう,49,自民,公明,新,0,1,1,0,128740,64.22
青森,3,青森3区,山内 崇,やまうち たかし,山内,崇,やまうち,たかし,62,希望,NA,新,0,1,0,0,51096,25.49
青森,3,青森3区,高柳 博明,たかやなぎ ひろあき,高柳,博明,たかやなぎ,ひろあき,47,共産,NA,新,0,0,0,0,16510,8.24
岩手,1,岩手1区,高橋 比奈子,たかはし ひなこ,高橋,比奈子,たかはし,ひなこ,59,自民,公明,前,2,1,0,1,57381,34.47
岩手,1,岩手1区,吉田 恭子,よしだ きょうこ,吉田,恭子,よしだ,きょうこ,36,共産,NA,新,0,1,0,0,21549,12.95
岩手,1,岩手1区,階 猛,しな たけし,階,猛,しな,たけし,51,希望,NA,前,4,1,1,0,87534,52.58
岩手,2,岩手2区,畑 浩治,はた こうじ,畑,浩治,はた,こうじ,54,希望,NA,元,2,1,0,0,98842,43.21
岩手,2,岩手2区,鈴木 俊一,すずき しゅんいち,鈴木,俊一,すずき,しゅんいち,64,自民,公明,前,8,1,1,0,129884,56.79
岩手,3,岩手3区,小沢 一郎,おざわ いちろう,小沢,一郎,おざわ,いちろう,75,無所,NA,前,16,0,1,0,130229,57.42
岩手,3,岩手3区,藤原 崇,ふじわら たかし,藤原,崇,ふじわら,たかし,34,自民,公明,前,2,1,0,1,96571,42.58
宮城,1,宮城1区,土井 亨,どい とおる,土井,亨,どい,とおる,59,自民,公明/こ,前,3,1,1,0,100123,46.17
宮城,1,宮城1区,岡本 章子,おかもと あきこ,岡本,章子,おかもと,あきこ,53,立憲,NA,新,0,1,0,1,78704,36.3
宮城,1,宮城1区,畠山 昌樹,はたけやま まさき,畠山,昌樹,はたけやま,まさき,43,維新,NA,新,0,1,0,0,10001,4.61
宮城,1,宮城1区,伊藤 優太,いとう ゆうた,伊藤,優太,いとう,ゆうた,32,希望,NA,新,0,1,0,0,24047,11.09
宮城,1,宮城1区,油井 哲史,ゆい てつし,油井,哲史,ゆい,てつし,37,諸派,NA,新,0,0,0,0,2413,1.11
宮城,1,宮城1区,今留 尚人,いまどめ なおと,今留,尚人,いまどめ,なおと,52,無所,NA,新,0,0,0,0,1547,0.71
宮城,2,宮城2区,秋葉 賢也,あきば けんや,秋葉,賢也,あきば,けんや,55,自民,公明/こ,前,5,1,1,0,111559,50.3
宮城,2,宮城2区,鎌田 さゆり,かまた さゆり,鎌田,さゆり,かまた,さゆり,52,無所,NA,元,2,0,0,0,110243,49.7
宮城,3,宮城3区,一條 芳弘,いちじょう よしひろ,一條,芳弘,いちじょう,よしひろ,44,希望,NA,新,0,1,0,0,40670,26.4
宮城,3,宮城3区,吉田 剛,よしだ ごう,吉田,剛,よしだ,ごう,35,共産,NA,新,0,0,0,0,20469,13.29
宮城,3,宮城3区,西村 明宏,にしむら あきひろ,西村,明宏,にしむら,あきひろ,57,自民,公明/こ,前,4,1,1,0,92893,60.31
宮城,4,宮城4区,伊藤 信太郎,いとう しんたろう,伊藤,信太郎,いとう,しんたろう,64,自民,公明/こ,前,5,1,1,0,73298,58.45
宮城,4,宮城4区,坂東 毅彦,ばんどう たけひこ,坂東,毅彦,ばんどう,たけひこ,58,希望,NA,新,0,1,0,0,34424,27.45
宮城,4,宮城4区,高村 直也,たかむら なおや,高村,直也,たかむら,なおや,34,共産,NA,新,0,0,0,0,17688,14.1
宮城,5,宮城5区,勝沼 栄明,かつぬま しげあき,勝沼,栄明,かつぬま,しげあき,42,自民,公明/こ,前,2,1,0,0,50496,36.09
宮城,5,宮城5区,安住 淳,あずみ じゅん,安住,淳,あずみ,じゅん,55,無所,NA,前,7,0,1,0,89423,63.91
宮城,6,宮城6区,小野寺 五典,おのでら いつのり,小野寺,五典,おのでら,いつのり,57,自民,公明/こ,前,6,1,1,0,123871,85.72
宮城,6,宮城6区,横田 有史,よこた ゆうし,横田,有史,よこた,ゆうし,73,共産,NA,新,0,0,0,0,20638,14.28
秋田,1,秋田1区,冨樫 博之,とがし ひろゆき,冨樫,博之,とがし,ひろゆき,62,自民,公明,前,2,1,1,0,79442,53.72
秋田,1,秋田1区,松浦 大悟,まつうら だいご,松浦,大悟,まつうら,だいご,48,希望,NA,新,0,1,0,0,53850,36.42
秋田,1,秋田1区,斉藤 大悟,さいとう だいご,斉藤,大悟,さいとう,だいご,38,共産,NA,新,0,0,0,0,14584,9.86
秋田,2,秋田2区,金田 勝年,かねだ かつとし,金田,勝年,かねだ,かつとし,68,自民,公明,前,3,1,1,0,74835,46.3
秋田,2,秋田2区,藤本 友里,ふじもと ゆり,藤本,友里,ふじもと,ゆり,38,共産,NA,新,0,0,0,0,13642,8.44
秋田,2,秋田2区,緑川 貴士,みどりかわ たかし,緑川,貴士,みどりかわ,たかし,32,希望,NA,新,0,1,0,1,73163,45.26
秋田,3,秋田3区,村岡 敏英,むらおか としひで,村岡,敏英,むらおか,としひで,57,希望,NA,前,2,1,0,0,93746,44.13
秋田,3,秋田3区,御法川 信英,みのりかわ のぶひで,御法川,信英,みのりかわ,のぶひで,53,自民,公明,前,4,1,1,0,107432,50.57
秋田,3,秋田3区,冨岡 昭,とみおか あきら,冨岡,昭,とみおか,あきら,67,共産,NA,新,0,0,0,0,11274,5.31
山形,1,山形1区,遠藤 利明,えんどう としあき,遠藤,利明,えんどう,としあき,67,自民,公明,前,7,1,1,0,104227,57.27
山形,1,山形1区,荒井 寛,あらい かん,荒井,寛,あらい,かん,44,希望,NA,新,0,1,0,0,62407,34.29
山形,1,山形1区,石川 渉,いしかわ しょう,石川,渉,いしかわ,しょう,43,共産,NA,新,0,0,0,0,15354,8.44
山形,2,山形2区,鈴木 憲和,すずき のりかず,鈴木,憲和,すずき,のりかず,35,自民,公明,前,2,1,1,0,109949,51.64
山形,2,山形2区,近藤 洋介,こんどう ようすけ,近藤,洋介,こんどう,ようすけ,52,希望,NA,前,5,1,0,0,92035,43.23
山形,2,山形2区,岩本 康嗣,いわもと こうじ,岩本,康嗣,いわもと,こうじ,52,共産,NA,新,0,0,0,0,10923,5.13
山形,3,山形3区,城取 良太,しろとり りょうた,城取,良太,しろとり,りょうた,40,諸派,NA,新,0,0,0,0,2329,1.17
山形,3,山形3区,加藤 鮎子,かとう あゆこ,加藤,鮎子,かとう,あゆこ,38,自民,公明,前,1,1,1,0,103973,52.18
山形,3,山形3区,加藤 太一,かとう たいち,加藤,太一,かとう,たいち,66,共産,NA,新,0,0,0,0,11241,5.64
山形,3,山形3区,阿部 寿一,あべ じゅいち,阿部,寿一,あべ,じゅいち,58,希望,NA,元,1,1,0,0,81708,41.01
福島,1,福島1区,金子 恵美,かねこ えみ,金子,恵美,かねこ,えみ,52,無所,NA,前,1,0,1,0,126664,52.74
福島,1,福島1区,亀岡 偉民,かめおか よしたみ,亀岡,偉民,かめおか,よしたみ,62,自民,公明,前,3,1,0,1,113514,47.26
福島,2,福島2区,根本 匠,ねもと たくみ,根本,匠,ねもと,たくみ,66,自民,公明,前,7,1,1,0,96892,52.59
福島,2,福島2区,平 善彦,たいら よしひこ,平,善彦,たいら,よしひこ,65,共産,NA,新,0,0,0,0,18279,9.92
福島,2,福島2区,岡部 光規,おかべ みつのり,岡部,光規,おかべ,みつのり,49,希望,NA,新,0,1,0,0,59377,32.23
福島,2,福島2区,西村 恵美,にしむら えみ,西村,恵美,にしむら,えみ,54,維新,NA,新,0,1,0,0,9685,5.26
福島,3,福島3区,橋本 健二,はしもと けんじ,橋本,健二,はしもと,けんじ,69,共産,NA,新,0,0,0,0,11196,6.82
福島,3,福島3区,上杉 謙太郎,うえすぎ けんたろう,上杉,謙太郎,うえすぎ,けんたろう,42,自民,公明,新,0,1,0,1,60006,36.56
福島,3,福島3区,玄葉 光一郎,げんば こういちろう,玄葉,光一郎,げんば,こういちろう,53,無所,NA,前,8,0,1,0,92930,56.62
福島,4,福島4区,渡辺 敏雄,わたなべ としお,渡辺,敏雄,わたなべ,としお,68,社民,NA,新,0,1,0,0,8063,5.27
福島,4,福島4区,小熊 慎司,おぐま しんじ,小熊,慎司,おぐま,しんじ,49,希望,NA,前,2,1,0,1,67073,43.86
福島,4,福島4区,古川 芳憲,ふるかわ よしのり,古川,芳憲,ふるかわ,よしのり,66,共産,NA,新,0,0,0,0,9492,6.21
福島,4,福島4区,菅家 一郎,かんけ いちろう,菅家,一郎,かんけ,いちろう,62,自民,公明,前,2,1,1,0,68282,44.66
福島,5,福島5区,吉野 正芳,よしの まさよし,吉野,正芳,よしの,まさよし,69,自民,公明,前,6,1,1,0,86461,53.61
福島,5,福島5区,吉田 泉,よしだ いずみ,吉田,泉,よしだ,いずみ,68,希望,NA,前,5,1,0,0,51478,31.92
福島,5,福島5区,熊谷 智,くまがい とも,熊谷,智,くまがい,とも,37,共産,NA,新,0,0,0,0,16154,10.02
福島,5,福島5区,遠藤 陽子,えんどう ようこ,遠藤,陽子,えんどう,ようこ,67,社民,NA,新,0,1,0,0,7186,4.46
茨城,1,茨城1区,川辺 賢一,かわべ けんいち,川辺,賢一,かわべ,けんいち,30,諸派,NA,新,0,0,0,0,2564,1.23
茨城,1,茨城1区,福島 伸享,ふくしま のぶゆき,福島,伸享,ふくしま,のぶゆき,47,希望,NA,前,2,1,0,0,82835,39.77
茨城,1,茨城1区,田所 嘉徳,たどころ よしのり,田所,嘉徳,たどころ,よしのり,63,自民,公明,前,2,1,1,0,100875,48.43
茨城,1,茨城1区,大内 久美子,おおうち くみこ,大内,久美子,おおうち,くみこ,68,共産,NA,新,0,1,0,0,22034,10.58
茨城,2,茨城2区,星野 文雄,ほしの ふみお,星野,文雄,ほしの,ふみお,69,共産,NA,新,0,0,0,0,14675,8.34
茨城,2,茨城2区,額賀 福志郎,ぬかが ふくしろう,額賀,福志郎,ぬかが,ふくしろう,73,自民,公明,前,11,0,1,0,104183,59.21
茨城,2,茨城2区,石津 政雄,いしづ まさお,石津,政雄,いしづ,まさお,70,希望,NA,元,1,1,0,0,57098,32.45
茨城,3,茨城3区,林 京,はやし みやこ,林,京,はやし,みやこ,67,共産,NA,新,0,0,0,0,34112,17.21
茨城,3,茨城3区,葉梨 康弘,はなし やすひろ,葉梨,康弘,はなし,やすひろ,58,自民,公明,前,4,1,1,0,113068,57.04
茨城,3,茨城3区,樋口 舞,ひぐち まい,樋口,舞,ひぐち,まい,44,希望,維新,新,0,1,0,0,51060,25.76
茨城,4,茨城4区,堀江 鶴治,ほりえ かくじ,堀江,鶴治,ほりえ,かくじ,75,共産,NA,新,0,0,0,0,12548,8.96
茨城,4,茨城4区,大熊 利昭,おおくま としあき,大熊,利昭,おおくま,としあき,54,希望,NA,元,1,1,0,0,29547,21.1
茨城,4,茨城4区,梶山 弘志,かじやま ひろし,梶山,弘志,かじやま,ひろし,62,自民,公明,前,6,1,1,0,97966,69.95
茨城,5,茨城5区,石川 昭政,いしかわ あきまさ,石川,昭政,いしかわ,あきまさ,45,自民,NA,前,2,1,1,0,61450,48.17
茨城,5,茨城5区,川崎 篤子,かわさき あつこ,川崎,篤子,かわさき,あつこ,64,共産,NA,新,0,0,0,0,10027,7.86
茨城,5,茨城5区,浅野 哲,あさの さとし,浅野,哲,あさの,さとし,35,希望,NA,新,0,1,0,1,56098,43.97
茨城,6,茨城6区,国光 文乃,くにみつ あやの,国光,文乃,くにみつ,あやの,38,自民,公明,新,0,1,1,0,102820,45.89
茨城,6,茨城6区,青山 大人,あおやま やまと,青山,大人,あおやま,やまと,38,希望,NA,新,0,1,0,1,96987,43.29
茨城,6,茨城6区,古沢 喜幸,ふるさわ よしゆき,古沢,喜幸,ふるさわ,よしゆき,71,共産,NA,新,0,0,0,0,24227,10.81
茨城,7,茨城7区,石嶋 巌,いしじま いわお,石嶋,巌,いしじま,いわお,63,共産,NA,新,0,0,0,0,18308,11.54
茨城,7,茨城7区,永岡 桂子,ながおか けいこ,永岡,桂子,ながおか,けいこ,63,自民,NA,前,4,1,0,1,62617,39.47
茨城,7,茨城7区,中村 喜四郎,なかむら きしろう,中村,喜四郎,なかむら,きしろう,68,無所,公明,前,13,0,1,0,77719,48.99
栃木,1,栃木1区,渡辺 典喜,わたなべ のりよし,渡辺,典喜,わたなべ,のりよし,34,無所,NA,新,0,0,0,0,33681,16.01
栃木,1,栃木1区,柏倉 祐司,かしわくら ゆうじ,柏倉,祐司,かしわくら,ゆうじ,48,希望,NA,元,1,1,0,0,51122,24.3
栃木,1,栃木1区,船田 元,ふなだ はじめ,船田,元,ふなだ,はじめ,63,自民,公明,前,11,1,1,0,109139,51.87
栃木,1,栃木1区,青木 弘,あおき ひろし,青木,弘,あおき,ひろし,56,共産,NA,新,0,0,0,0,16463,7.82
栃木,2,栃木2区,西川 公也,にしかわ こうや,西川,公也,にしかわ,こうや,74,自民,公明,前,6,0,0,0,65445,46.59
栃木,2,栃木2区,福田 昭夫,ふくだ あきお,福田,昭夫,ふくだ,あきお,69,無所,立憲/社民,前,4,0,1,0,75031,53.41
栃木,3,栃木3区,槙 昌三,まき しょうぞう,槙,昌三,まき,しょうぞう,74,共産,NA,新,0,0,0,0,9990,7.76
栃木,3,栃木3区,石渡 剛,いしわた つよし,石渡,剛,いしわた,つよし,48,諸派,NA,新,0,0,0,0,1561,1.21
栃木,3,栃木3区,渡辺 美由紀,わたなべ みゆき,渡辺,美由紀,わたなべ,みゆき,58,希望,NA,新,0,1,0,0,42820,33.26
栃木,3,栃木3区,簗 和生,やな かずお,簗,和生,やな,かずお,38,自民,公明,前,2,1,1,0,74371,57.77
栃木,4,栃木4区,佐藤 勉,さとう つとむ,佐藤,勉,さとう,つとむ,65,自民,公明,前,7,1,1,0,111167,54.44
栃木,4,栃木4区,山崎 寿彦,やまざき としひこ,山崎,寿彦,やまざき,としひこ,64,共産,NA,新,0,0,0,0,16741,8.2
栃木,4,栃木4区,藤岡 隆雄,ふじおか たかお,藤岡,隆雄,ふじおか,たかお,40,希望,NA,新,0,1,0,0,76294,37.36
栃木,5,栃木5区,茂木 敏充,もてぎ としみつ,茂木,敏充,もてぎ,としみつ,62,自民,公明,前,8,1,1,0,89403,61.95
栃木,5,栃木5区,大豆生田 実,おおまみうだ みのる,大豆生田,実,おおまみうだ,みのる,51,希望,NA,新,0,1,0,0,41438,28.71
栃木,5,栃木5区,川上 均,かわかみ ひとし,川上,均,かわかみ,ひとし,61,共産,NA,新,0,0,0,0,13485,9.34
群馬,1,群馬1区,宮崎 岳志,みやざき たけし,宮崎,岳志,みやざき,たけし,47,希望,NA,前,2,1,0,0,71569,37.66
群馬,1,群馬1区,尾身 朝子,おみ あさこ,尾身,朝子,おみ,あさこ,56,自民,公明,前,1,1,1,0,92641,48.75
群馬,1,群馬1区,店橋 世津子,たなはし せつこ,店橋,世津子,たなはし,せつこ,56,共産,NA,新,0,1,0,0,25818,13.59
群馬,2,群馬2区,井野 俊郎,いの としろう,井野,俊郎,いの,としろう,37,自民,公明,前,2,1,1,0,89219,55.88
群馬,2,群馬2区,長谷田 直之,はせだ なおゆき,長谷田,直之,はせだ,なおゆき,61,共産,NA,新,0,0,0,0,21908,13.72
群馬,2,群馬2区,石関 貴史,いしぜき たかし,石関,貴史,いしぜき,たかし,45,希望,NA,前,4,1,0,0,48545,30.4
群馬,3,群馬3区,長谷川 嘉一,はせがわ かいち,長谷川,嘉一,はせがわ,かいち,64,立憲,NA,新,0,1,0,1,67456,44.7
群馬,3,群馬3区,笹川 博義,ささがわ ひろよし,笹川,博義,ささがわ,ひろよし,51,自民,公明,前,2,1,1,0,83446,55.3
群馬,4,群馬4区,萩原 貞夫,はぎわら さだお,萩原,貞夫,はぎわら,さだお,68,共産,NA,新,0,0,0,0,24006,15.65
群馬,4,群馬4区,不破 弘樹,ふわ ひろき,不破,弘樹,ふわ,ひろき,51,希望,NA,新,0,1,0,0,36167,23.57
群馬,4,群馬4区,福田 達夫,ふくだ たつお,福田,達夫,ふくだ,たつお,50,自民,公明,前,2,1,1,0,93262,60.78
群馬,5,群馬5区,小渕 優子,おぶち ゆうこ,小渕,優子,おぶち,ゆうこ,43,自民,公明,前,6,1,1,0,109453,64.95
群馬,5,群馬5区,伊藤 達也,いとう たつや,伊藤,達也,いとう,たつや,34,共産,NA,新,0,0,0,0,14935,8.86
群馬,5,群馬5区,高橋 宣之,たかはし のぶゆき,高橋,宣之,たかはし,のぶゆき,63,社民,NA,新,0,1,0,0,14008,8.31
群馬,5,群馬5区,猪口 幸子,いのくち さちこ,猪口,幸子,いのくち,さちこ,61,希望,NA,新,0,1,0,0,30127,17.88
埼玉,1,埼玉1区,武正 公一,たけまさ こういち,武正,公一,たけまさ,こういち,56,希望,NA,前,6,1,0,0,75716,33.27
埼玉,1,埼玉1区,小檜山 清人,こひやま きよと,小檜山,清人,こひやま,きよと,60,維新,NA,新,0,1,0,0,11577,5.09
埼玉,1,埼玉1区,鳥羽 恵,とば めぐみ,鳥羽,恵,とば,めぐみ,58,共産,NA,新,0,0,0,0,33593,14.76
埼玉,1,埼玉1区,村井 英樹,むらい ひでき,村井,英樹,むらい,ひでき,37,自民,公明,前,2,1,1,0,106699,46.88
埼玉,2,埼玉2区,菅 克己,すが かつみ,菅,克己,すが,かつみ,51,希望,NA,新,0,1,0,0,64783,30.89
埼玉,2,埼玉2区,平川 道也,ひらかわ みちや,平川,道也,ひらかわ,みちや,45,共産,NA,新,0,0,0,0,34846,16.62
埼玉,2,埼玉2区,新藤 義孝,しんどう よしたか,新藤,義孝,しんどう,よしたか,59,自民,公明,前,6,1,1,0,110072,52.49
埼玉,3,埼玉3区,飯田 剛,いいだ たけし,飯田,剛,いいだ,たけし,58,諸派,NA,新,0,0,0,0,2009,0.94
埼玉,3,埼玉3区,石川 英行,いしかわ ひでゆき,石川,英行,いしかわ,ひでゆき,54,無所,NA,新,0,0,0,0,2040,0.96
埼玉,3,埼玉3区,三輪 麻美,みわ あさみ,三輪,麻美,みわ,あさみ,30,希望,NA,新,0,1,0,0,29867,14.01
埼玉,3,埼玉3区,黄川田 仁志,きかわだ ひとし,黄川田,仁志,きかわだ,ひとし,47,自民,公明,前,2,1,1,0,95093,44.62
埼玉,3,埼玉3区,山川 百合子,やまかわ ゆりこ,山川,百合子,やまかわ,ゆりこ,48,立憲,NA,新,0,1,0,1,73250,34.37
埼玉,3,埼玉3区,谷古宇 勘司,やこう かんじ,谷古宇,勘司,やこう,かんじ,66,維新,NA,新,0,1,0,0,10864,5.1
埼玉,4,埼玉4区,朝賀 英義,あさか ひでよし,朝賀,英義,あさか,ひでよし,67,共産,NA,新,0,0,0,0,29125,14.67
埼玉,4,埼玉4区,青柳 仁士,あおやぎ ひとし,青柳,仁士,あおやぎ,ひとし,38,維新,NA,新,0,1,0,0,23362,11.77
埼玉,4,埼玉4区,吉田 芳朝,よしだ よしのり,吉田,芳朝,よしだ,よしのり,43,希望,NA,新,0,1,0,0,50165,25.27
埼玉,4,埼玉4区,豊田 真由子,とよた まゆこ,豊田,真由子,とよた,まゆこ,43,無所,NA,前,2,0,0,0,21614,10.89
埼玉,4,埼玉4区,穂坂 泰,ほさか やすし,穂坂,泰,ほさか,やすし,43,自民,公明,新,0,1,1,0,74287,37.41
埼玉,5,埼玉5区,牧原 秀樹,まきはら ひでき,牧原,秀樹,まきはら,ひでき,46,自民,公明,前,3,1,0,1,77023,37.12
埼玉,5,埼玉5区,枝野 幸男,えだの ゆきお,枝野,幸男,えだの,ゆきお,53,立憲,NA,前,8,1,1,0,119091,57.4
埼玉,5,埼玉5区,高木 秀文,たかぎ ひでふみ,高木,秀文,たかぎ,ひでふみ,44,希望,維新,新,0,1,0,0,11379,5.48
埼玉,6,埼玉6区,大島 敦,おおしま あつし,大島,敦,おおしま,あつし,60,希望,NA,前,6,1,1,0,106448,46.75
埼玉,6,埼玉6区,中根 一幸,なかね かずゆき,中根,一幸,なかね,かずゆき,48,自民,公明,前,3,1,0,1,92222,40.5
埼玉,6,埼玉6区,戸口 佐一,とぐち さいち,戸口,佐一,とぐち,さいち,67,共産,NA,新,0,0,0,0,29020,12.75
埼玉,7,埼玉7区,長沼 チネ,ながぬま ちね,長沼,チネ,ながぬま,ちね,67,共産,NA,新,0,0,0,0,36830,17.89
埼玉,7,埼玉7区,小宮山 泰子,こみやま やすこ,小宮山,泰子,こみやま,やすこ,52,希望,NA,前,5,1,0,1,78202,37.99
埼玉,7,埼玉7区,神山 佐市,かみやま さいち,神山,佐市,かみやま,さいち,63,自民,公明,前,2,1,1,0,90841,44.12
埼玉,8,埼玉8区,辻 源巳,つじ もとみ,辻,源巳,つじ,もとみ,46,共産,NA,新,0,0,0,0,33204,17.69
埼玉,8,埼玉8区,小野塚 勝俊,おのづか まさとし,小野塚,勝俊,おのづか,まさとし,45,希望,NA,元,1,1,0,0,61501,32.77
埼玉,8,埼玉8区,柴山 昌彦,しばやま まさひこ,柴山,昌彦,しばやま,まさひこ,51,自民,公明,前,5,1,1,0,92952,49.53
埼玉,9,埼玉9区,神田 三春,かんだ みはる,神田,三春,かんだ,みはる,63,共産,NA,新,0,0,0,0,40822,19.42
埼玉,9,埼玉9区,大塚 拓,おおつか たく,大塚,拓,おおつか,たく,44,自民,公明,前,3,1,1,0,111815,53.19
埼玉,9,埼玉9区,杉村 慎治,すぎむら しんじ,杉村,慎治,すぎむら,しんじ,41,希望,NA,新,0,1,0,0,57599,27.4
埼玉,10,埼玉10区,柿沼 遥輝,かきぬま はるき,柿沼,遥輝,かきぬま,はるき,34,共産,NA,新,0,0,0,0,26504,14.88
埼玉,10,埼玉10区,坂本 祐之輔,さかもと ゆうのすけ,坂本,祐之輔,さかもと,ゆうのすけ,62,希望,NA,前,2,1,0,0,66106,37.13
埼玉,10,埼玉10区,山口 泰明,やまぐち たいめい,山口,泰明,やまぐち,たいめい,68,自民,公明,前,6,1,1,0,85453,47.99
埼玉,11,埼玉11区,柴岡 祐真,しばおか ゆうま,柴岡,祐真,しばおか,ゆうま,33,共産,NA,新,0,0,0,0,24624,12.94
埼玉,11,埼玉11区,今野 智博,こんの ともひろ,今野,智博,こんの,ともひろ,42,無所,自民,前,2,0,0,0,50046,26.29
埼玉,11,埼玉11区,三角 創太,みすみ そうた,三角,創太,みすみ,そうた,29,希望,NA,新,0,1,0,0,27387,14.39
埼玉,11,埼玉11区,小泉 龍司,こいずみ りゅうじ,小泉,龍司,こいずみ,りゅうじ,65,無所,NA,前,5,0,1,0,88290,46.38
