year,ku,kun,party,name,age,status,nocand,wl,rank,previous,vote,voteshare,eligible,turnout,exp
1996,okinawa,1,1000,SHIRAHO TAIICHI,54,1,5,1,1,1,52975,30.2,294922,60.75,22658053
1996,okinawa,1,305,"FURUGEN, SANEYOSHI",67,2,5,2,2,3,47379,27,294922,60.75,5937626
1996,okinawa,1,800,"SHIMOJI, MIKIO",35,1,5,2,3,1,44488,25.4,294922,60.75,18421139
1996,okinawa,1,1003,"NISHIME, JUNSHIRO",46,1,5,0,4,0,23238,13.3,294922,60.75,20578972
1996,okinawa,1,928,"SHIMAJIRI, NOBORU",38,1,5,0,5,0,7223,4.1,294922,60.75,8058134
1996,okinawa,2,1000,"NAKAMURA, SEIJI",65,2,5,1,1,4,66421,41.3,302650,54.62,13360589
1996,okinawa,2,877,"NAKAMOTO, AICHI",61,1,5,0,2,0,51689,32.2,302650,54.62,5939078
1996,okinawa,2,1003,"KINJO, HIROSHI",48,1,5,0,3,0,18696,11.6,302650,54.62,15454721
1996,okinawa,2,800,"KINJO, KUNIO",46,1,5,0,4,0,18142,11.3,302650,54.62,6857334
1996,okinawa,2,928,"ASATO, JINICHIRO",38,1,5,0,5,0,5801,3.6,302650,54.62,9675503
1996,okinawa,3,1002,"UEHARA, KOSUKE",64,2,4,1,1,10,80534,47,318444,55.32,6093047
1996,okinawa,3,800,"KAKAZU, CHIKEN",55,1,4,2,2,1,45591,26.6,318444,55.32,5186978
1996,okinawa,3,1003,"TAKAESU, YOSHIMASA",54,1,4,0,3,0,24699,14.4,318444,55.32,13365243
1996,okinawa,3,305,"FURUGEN, MUNEYOSHI",44,1,4,0,4,0,20532,12,318444,55.32,3499534
1996,osaka,1,800,"CHUMA, KOKI",60,2,3,1,1,6,73443,41.9,338796,53.33,13873874
1996,osaka,1,1000,"IKENOBO, MASAFUMI",35,1,3,0,2,0,62423,35.6,338796,53.33,17490302
1996,osaka,1,305,"OBATA, TSUTOMU",54,1,3,0,3,0,39494,22.5,338796,53.33,3241079
1996,osaka,2,1000,"SATO, MEGUMU",72,2,3,1,1,10,92292,49.8,352442,54.26,10530891
1996,osaka,2,305,"ISHII, IKUKO",56,3,3,2,2,2,58109,31.4,352442,54.26,4177144
1996,osaka,2,800,"FUCHIGAMI, MOMOTARO",43,1,3,0,3,0,34858,18.8,352442,54.26,13603861
1996,osaka,3,1000,"TABATA, MASAHIRO",56,2,4,1,1,2,76938,35.7,407369,54.3,19842411
1996,osaka,3,800,"YANAGIMOTO, TAKUJI",51,3,4,2,2,2,71012,32.9,407369,54.3,10890994
1996,osaka,3,305,"MIYAZAKI, MORIMASA",62,1,4,0,3,0,44591,20.7,407369,54.3,4052700
1996,osaka,3,1003,"NAKAMURA, TAISHI",57,1,4,0,4,0,23088,10.7,407369,54.3,.
1996,osaka,4,1000,"MAEDA, TADASHI",49,3,4,1,1,2,76297,39,370891,54.36,9077720
1996,osaka,4,800,"NAKAYAMA, MASAAKI",64,2,4,2,2,10,66127,33.8,370891,54.36,19945284
1996,osaka,4,305,"YAMANAKA, TOMOKO",34,1,4,0,3,0,47904,24.5,370891,54.36,3230857
1996,osaka,4,1,"KATO, SEIICHIA",56,1,4,0,4,0,5439,2.8,370891,54.36,2164330
1996,osaka,5,1000,"TANIGUCHI, TAKAYOSHI",47,2,4,1,1,2,74925,36.3,395741,53.42,13183788
1996,osaka,5,305,"HIGASHINAKA, MITSUO",72,2,4,2,2,10,55846,27.1,395741,53.42,4175313
1996,osaka,5,800,"NAKAYAMA, YASUHIDE",26,1,4,0,3,0,43143,20.9,395741,53.42,19848025
1996,osaka,5,1001,"INAMI, TETSUO",48,1,4,0,4,0,32299,15.7,395741,53.42,13580816
1996,osaka,6,1000,"FUKUSHIMA, YUTAKA",38,2,5,1,1,2,85173,41.5,391260,53.92,12303137
1996,osaka,6,800,"KONISHI, KEIICHIRO",41,1,5,0,2,0,48985,23.9,391260,53.92,16725018
1996,osaka,6,305,"YANAGASE, TADASHI",64,1,5,0,3,0,39440,19.2,391260,53.92,2677319
1996,osaka,6,1001,"FUJIKAWA, MOTOYUKI",42,1,5,0,4,0,28413,13.8,391260,53.92,13453580
1996,osaka,6,1003,"HARADA, MASAJI",49,1,5,0,5,0,3167,1.5,391260,53.92,6326376
1996,osaka,7,1000,"FUJIMURA, OSAMU",46,2,4,1,1,2,53968,31.7,328175,53.74,9403967
1996,osaka,7,800,"ARISAWA, SHIRO",47,1,4,0,2,0,40572,23.8,328175,53.74,9502486
1996,osaka,7,305,"FUJII, SACHIKO",48,1,4,0,3,0,39503,23.2,328175,53.74,3790891
1996,osaka,7,1001,"NAKATSUKASA, MASAHIRO",31,1,4,0,4,0,36439,21.4,328175,53.74,9361687
1996,osaka,8,1000,"NAKANO, KANSEI",55,2,5,1,1,8,74723,44.2,310169,55.84,8560446
1996,osaka,8,1001,"INOUE, ISSEI",64,2,5,2,2,8,34563,20.4,310169,55.84,7543452
1996,osaka,8,305,"ASANO, HIROKI",68,1,5,0,3,0,29622,17.5,310169,55.84,3445910
1996,osaka,8,800,"OMURA, YOKO",59,1,5,0,4,0,25881,15.3,310169,55.84,13089579
1996,osaka,8,1003,"SHIMANUKI, KEN",29,1,5,0,5,0,4450,2.6,310169,55.84,.
1996,osaka,9,1000,"NISHIDA, TAKESHI",41,1,5,1,1,1,72267,33.4,404886,54.83,7291028
1996,osaka,9,800,"HARADA, KEN",77,2,5,0,2,14,59817,27.7,404886,54.83,15492420
1996,osaka,9,305,"KOBAYASHI, HITOMI",48,1,5,0,3,0,43316,20,404886,54.83,3489442
1996,osaka,9,1001,"OTANI, NOBUMORI",33,1,5,0,4,0,34177,15.8,404886,54.83,5638631
1996,osaka,9,1004,"KASHIMOTO, KEIJI",44,1,5,0,5,0,6647,3.1,404886,54.83,2226049
1996,osaka,10,1000,"ISHIGAKI, KAZUO",65,1,6,1,1,1,53623,31.4,306966,57.02,10800827
1996,osaka,10,800,"HAYASHI, SHONOSUKE",53,1,6,0,2,0,45655,26.7,306966,57.02,11329057
1996,osaka,10,1001,"HIDA, MIYOKO",55,1,6,2,3,1,33802,19.8,306966,57.02,10505830
1996,osaka,10,305,"NAGAO, KATSUNORI",36,1,6,0,4,0,29022,17,306966,57.02,3543855
1996,osaka,10,1,"OZAWA, FUKUKO",48,1,6,0,5,0,6368,3.7,306966,57.02,1510526
1996,osaka,10,1003,"ONODA, TAKASHI",47,1,6,0,6,0,2484,1.5,306966,57.02,4059310
1996,osaka,11,1,"HIRANO, HIROFUMI",47,1,3,1,1,1,97294,48.6,364038,57.25,19749724
1996,osaka,11,800,"OGAWA, MASUMI",52,1,3,0,2,0,64535,32.2,364038,57.25,6961855
1996,osaka,11,305,"YOSHISE, TAKAKO",64,1,3,0,3,0,38403,19.2,364038,57.25,2736226
1996,osaka,12,1000,"TARUTOKO, SHINJI",37,2,4,1,1,2,81284,45.5,343031,53.31,3967024
1996,osaka,12,800,"KITAKAWA, ISHIMATSU",77,3,4,0,2,6,57598,32.3,343031,53.31,20193017
1996,osaka,12,305,"NISHIMORI, YOICHI",48,1,4,0,3,0,33263,18.6,343031,53.31,3096949
1996,osaka,12,1003,"FUKUNISHI, RYO",66,1,4,0,4,0,6400,3.6,343031,53.31,6482876
1996,osaka,13,1000,"NISHINO, AKIRA",56,1,4,1,1,1,90784,41.3,396605,56.42,18496670
1996,osaka,13,800,"SHIOKAWA, MASAJURO",75,2,4,0,2,10,83254,37.9,396605,56.42,17809529
1996,osaka,13,305,"UKEGAWA, KIYOSHI",58,1,4,0,3,0,33399,15.2,396605,56.42,3930730
1996,osaka,13,1001,"AIDA, ISAO",36,1,4,0,4,0,12123,5.5,396605,56.42,4721977
1996,osaka,14,1000,"NAKAMURA, EIICHIB",66,1,4,1,1,1,85033,38.1,416241,55.32,10384487
1996,osaka,14,800,"TANIHATA, TAKASHI",49,1,4,2,2,1,79347,35.5,416241,55.32,11844365
1996,osaka,14,305,"SATO, KEIJIA",44,1,4,0,3,0,46410,20.8,416241,55.32,3551757
1996,osaka,14,1003,"KOMURO, TATSURU",52,1,4,0,4,0,12459,5.6,416241,55.32,13597148
1996,osaka,15,800,"TAKEMOTO, NAOKAZU",55,1,3,1,1,1,81602,39.6,389539,54.96,11932900
1996,osaka,15,1000,"KITAGAWA, SHUJI",47,1,3,0,2,0,77876,37.8,389539,54.96,6847917
1996,osaka,15,305,"ARIKAWA, ISAO",52,1,3,0,3,0,46805,22.7,389539,54.96,4140613
1996,osaka,16,1000,"KITAGAWA, KAZUO",43,2,4,1,1,3,61084,38.3,304807,53.78,13828878
1996,osaka,16,800,"MASAGO, TAIZO",60,1,4,0,2,0,41787,26.2,304807,53.78,18353525
1996,osaka,16,305,"KISHIGAMI, SHIZUKI",51,1,4,0,3,0,33153,20.8,304807,53.78,2616584
1996,osaka,16,1001,"NISHINO, MASANOBU",41,1,4,0,4,0,23489,14.7,304807,53.78,10267704
1996,osaka,17,1000,"NISHIMURA, SHINGO",48,2,4,1,1,2,72359,42.7,319247,54.62,17410573
1996,osaka,17,305,"FUJITA, SUMI",63,2,4,2,2,7,51454,30.4,319247,54.62,5269478
1996,osaka,17,800,"OKASHITA, MASAHIRO",58,1,4,0,3,0,40337,23.8,319247,54.62,12675233
1996,osaka,17,1003,"OKUDA, KUSUMI",49,1,4,0,4,0,5329,3.1,319247,54.62,.
1996,osaka,18,800,"NAKAYAMA, TARO",72,2,4,1,1,4,88147,41.8,389840,55.57,13207957
1996,osaka,18,1000,"ONISHI, YASUTO",39,1,4,0,2,0,78822,37.4,389840,55.57,3176720
1996,osaka,18,305,"FURUKUBO, NOBUO",63,1,4,0,3,0,38932,18.5,389840,55.57,4880238
1996,osaka,18,1003,"MATSUMOTO, TATSUYA",43,1,4,0,4,0,4892,2.3,389840,55.57,4288915
1996,osaka,19,1000,"MATSUNAMI, KENSHIRO",50,1,4,1,1,1,73018,48.4,280698,55.31,5578186
1996,osaka,19,800,"IKEJIRI, HISAKAZU",58,1,4,0,2,0,53906,35.7,280698,55.31,8368315
1996,osaka,19,305,"HARADA, CHIZURU",59,1,4,0,3,0,20297,13.5,280698,55.31,3674083
1996,osaka,19,1003,"YAMAMOTO, SHOTA",37,1,4,0,4,0,3676,2.4,280698,55.31,1669664
1996,saga,1,1000,"HARAGUCHI, KAZUHIRO",37,1,5,1,1,1,62515,39,248469,65.79,7306682
1996,saga,1,800,"SAKAI, TAKANORI",48,2,5,2,2,3,60286,37.6,248469,65.79,12229954
1996,saga,1,1002,"OGATA, KATSUYO",58,2,5,0,3,3,27514,17.1,248469,65.79,5390366
1996,saga,1,305,"KAMIMURA, YASUTOSHI",31,1,5,0,4,0,7670,4.8,248469,65.79,1029276
1996,saga,1,1003,"KIMURA, TAKASHI",41,1,5,0,5,0,2493,1.6,248469,65.79,2828059
1996,saga,2,800,"IMAMURA, MASAHIRO",49,1,4,1,1,1,75072,55.8,211507,66,9202179
1996,saga,2,1000,"YOKOO, TOSHIHIKO",40,1,4,0,2,0,49337,36.7,211507,66,10889627
1996,saga,2,305,"HIRAKAWA, AKIHIRO",43,1,4,0,3,0,8420,6.3,211507,66,1428496
1996,saga,2,1003,"NAGATA, HIDEYUKI",32,1,4,0,4,0,1643,1.2,211507,66,.
1996,saga,3,800,"HORI, KOSUKE",62,2,4,1,1,7,91871,68,208439,66.47,13884987
1996,saga,3,1000,"AMAMOTO, TOSHIMASA",54,1,4,0,2,0,22409,16.6,208439,66.47,7898953
1996,saga,3,1003,"TANAKA, TARO",27,1,4,0,3,0,11248,8.3,208439,66.47,.
1996,saga,3,305,"YAMASAKI, YASUHIRO",52,1,4,0,4,0,9622,7.1,208439,66.47,1370527
1996,saitama,1,800,"MATSUNAGA, HIKARU",67,2,4,1,1,10,85109,39,415175,54.4,13152384
1996,saitama,1,1000,"HAMADA, TAKUJIRO",55,3,4,0,2,4,79930,36.6,415175,54.4,17426804
1996,saitama,1,305,"TOGASHI, RENZO",53,1,4,0,3,0,46243,21.2,415175,54.4,5520259
1996,saitama,1,1003,"CHUGUN, SATOSHI",39,1,4,0,4,0,7177,3.3,415175,54.4,2352155
1996,saitama,2,1000,"ISHIDA, KATSUYUKI",41,2,6,1,1,2,76252,36.6,398361,53.29,24464522
1996,saitama,2,800,"SHINDO, YOSHITAKA",38,1,6,2,2,1,75642,36.3,398361,53.29,13822085
1996,saitama,2,305,"ISHII, TAKESHI",63,1,6,0,3,0,35719,17.1,398361,53.29,5231593
1996,saitama,2,1001,"MAEHARA, HIROTAKA",49,1,6,0,4,0,17329,8.3,398361,53.29,4573135
1996,saitama,2,1003,"TAMURA, MASATOSHI",49,1,6,0,5,0,2466,1.2,398361,53.29,6958060
1996,saitama,2,1,"SAKAI, TSUYOSHI",65,1,6,0,6,0,896,0.4,398361,53.29,1671559
1996,saitama,3,1000,"IMAI, HIROSHI",55,2,5,1,1,2,63841,31.4,402422,51.53,14597042
1996,saitama,3,800,"NOGUCHI, TAKUJI",60,1,5,0,2,0,54703,26.9,402422,51.53,8457788
1996,saitama,3,1001,"HOSOKAWA, RITSUO",53,2,5,2,3,3,45400,22.3,402422,51.53,11276105
1996,saitama,3,305,"KUMAKI, HITOSHI",39,1,5,0,4,0,25792,12.7,402422,51.53,3652138
1996,saitama,3,1,"INOUE, TOYOJI",49,1,5,0,5,0,13524,6.7,402422,51.53,7269352
1996,saitama,4,1000,"UEDA, KIYOSHI",48,2,5,1,1,2,72420,39.3,373196,50.73,7313971
1996,saitama,4,800,"HAYAKAWA, TADATAKA",51,1,5,0,2,0,46869,25.4,373196,50.73,13829398
1996,saitama,4,305,"AYABE, SUMIKO",37,1,5,0,3,0,33670,18.2,373196,50.73,3487784
1996,saitama,4,1001,"ISHIZUKA, SATOSHI",38,1,5,0,4,0,28401,15.4,373196,50.73,8903910
1996,saitama,4,1003,"HAYAKAWA, RYUSUKEA",25,1,5,0,5,0,3140,1.7,373196,50.73,764846
1996,saitama,5,800,"FUKUNAGA, NOBUHIKO",52,2,5,1,1,3,63120,30.9,405713,51.49,15062340
1996,saitama,5,1000,"KANEKO, ZENJIRO",53,1,5,0,2,0,54032,26.4,405713,51.49,5401623
1996,saitama,5,1001,"EDANO, YUKIO",32,2,5,2,3,2,51425,25.2,405713,51.49,4383599
1996,saitama,5,305,"FUJIWARA, SACHIO",66,1,5,0,4,0,33643,16.5,405713,51.49,3778880
1996,saitama,5,1003,"ABE, SEIKO",47,1,5,0,5,0,2127,1,405713,51.49,1475413
1996,saitama,6,1000,"WAKAMATSU, KANESHIGE",41,2,5,1,1,2,71944,36.9,376464,53.49,6979760
1996,saitama,6,800,"CHATANI, SHIGERU",39,1,5,0,2,0,63505,32.6,376464,53.49,11954518
1996,saitama,6,305,"TAKAMURA, MASAKO",49,1,5,0,3,0,39480,20.2,376464,53.49,3881457
1996,saitama,6,1002,"FUKADA, HAJIME",64,1,5,2,4,1,17909,9.2,376464,53.49,10356119
1996,saitama,6,1003,"ISHIKAWA, HACHIRO",63,1,5,0,5,0,2201,1.1,376464,53.49,3248137
1996,saitama,7,1000,"NAKANO, KIYOSHI",60,1,6,1,1,1,74905,39,371521,52.71,21768344
1996,saitama,7,800,"KOMIYAMA, TORU",34,1,6,0,2,0,44767,23.3,371521,52.71,15376583
1996,saitama,7,305,"YAJIMA, TSUNEO",64,2,6,2,3,3,40245,20.9,371521,52.71,5351676
1996,saitama,7,1001,"ITO, YUICHIRO",33,1,6,0,4,0,22751,11.8,371521,52.71,7005123
1996,saitama,7,1002,"SATO, TOKIHIRO",59,1,6,0,5,0,8452,4.4,371521,52.71,10036565
1996,saitama,7,1003,"NEGISHI, SUSUMU",47,1,6,0,6,0,1088,0.6,371521,52.71,1192411
1996,saitama,8,1000,"NAMIKI, MASAYOSHI",47,1,5,1,1,1,50712,31.2,307407,54.02,4115837
1996,saitama,8,800,"ARAI, MASANORI",41,1,5,0,2,0,47784,29.4,307407,54.02,16128777
1996,saitama,8,1001,"TOMA, YOSHIKO",47,1,5,0,3,0,30047,18.5,307407,54.02,6010826
1996,saitama,8,305,"ISHIDA, MICHIO",67,1,5,0,4,0,28327,17.4,307407,54.02,4261732
1996,saitama,8,1003,"HARA, TAKEO",58,1,5,0,5,0,5619,3.5,307407,54.02,3152217
1996,saitama,9,800,"ONO, MATSUSHIGE",60,1,5,1,1,1,77998,37.8,379004,55.7,10729961
1996,saitama,9,1001,"IGARASHI, FUMIHIKO",47,2,5,0,2,1,46471,22.5,379004,55.7,14408569
1996,saitama,9,1000,"MATSUMORO, TAIGO",49,1,5,0,3,0,43273,21,379004,55.7,5402270
1996,saitama,9,305,"SHIOKAWA, TETSUYA",34,1,5,0,4,0,29601,14.4,379004,55.7,3382027
1996,saitama,9,1003,"ISHII, KENSUKE",50,1,5,0,5,0,8922,4.3,379004,55.7,10474862
1996,saitama,10,800,"YAMAGUCHI, TAIMEI",47,1,5,1,1,1,74839,46.4,302752,55.74,15968435
1996,saitama,10,1001,"MATSUZAKI, TETSUHISA",46,1,5,0,2,0,43644,27,302752,55.74,7266445
1996,saitama,10,305,"MUTO, HARUKO",51,1,5,0,3,0,28999,18,302752,55.74,3689024
1996,saitama,10,1,"YAMAGUCHI, KEIKO",52,1,5,0,4,0,10593,6.6,302752,55.74,3816600
1996,saitama,10,1003,"WADA, TOSHI",44,1,5,0,5,0,3355,2.1,302752,55.74,5126918
1996,saitama,11,800,"KATO, TAKUJI",70,2,6,1,1,5,78705,39.1,349433,59.15,11297432
1996,saitama,11,1,"TANAMI, TANEAKI",63,3,6,0,2,3,51775,25.7,349433,59.15,10146716
1996,saitama,11,1,"KOIZUMI, RYUJI",44,1,6,0,3,0,37444,18.6,349433,59.15,10908117
1996,saitama,11,305,"HIRASAWA, YOSHIRO",60,1,6,0,4,0,18336,9.1,349433,59.15,3543041
1996,saitama,11,1,"KATO, HIROYASU",51,1,6,0,5,0,10044,5,349433,59.15,10523787
1996,saitama,11,1004,"ARAI, MASARU",50,1,6,0,6,0,4769,2.4,349433,59.15,3342362
1996,saitama,12,1000,"MASUDA, TOSHIO",67,2,4,1,1,3,76105,40.4,353424,54.65,9067794
1996,saitama,12,800,"KOJIMA, TOSHIO",56,1,4,0,2,0,72827,38.6,353424,54.65,9241225
1996,saitama,12,305,"MARUI, YACHIYO",40,1,4,0,3,0,20241,10.7,353424,54.65,3205351
1996,saitama,12,1003,"KADOTA, TOSHIO",48,1,4,0,4,0,19369,10.3,353424,54.65,8952911
1996,saitama,13,1,"TSUCHIYA, SHINAKO",44,1,4,1,1,1,112112,58.6,424329,48.89,10003042
1996,saitama,13,305,"SETOI, MAKOTO",61,1,4,0,2,0,50295,26.3,424329,48.89,4077381
1996,saitama,13,1,"YAMAGUCHI, SETSUO",47,1,4,0,3,0,16303,8.5,424329,48.89,.
1996,saitama,13,1003,"MIYAGAWA, TOSHIAKI",59,1,4,0,4,0,12636,6.6,424329,48.89,.
1996,saitama,14,800,"MITSUBAYASHI, YATARO",77,2,4,1,1,10,77260,39.9,369748,54.1,6753151
1996,saitama,14,1000,"YAMADA, EISUKE",51,2,4,0,2,5,76121,39.3,369748,54.1,8801410
1996,saitama,14,305,"YAMADA, HIROYOSHI",38,1,4,0,3,0,34718,17.9,369748,54.1,3497963
1996,saitama,14,1003,"TORIUMI, YUTAKA",36,1,4,0,4,0,5689,2.9,369748,54.1,513800
1996,shiga,1,1000,"KAWABATA, TATSUO",51,2,4,1,1,4,55967,34.7,266957,61.64,12508548
1996,shiga,1,800,"MEKATA, MAKOTO",54,1,4,2,2,1,53476,33.2,266957,61.64,9610618
1996,shiga,1,1001,"YAMAMOTO, TSUTOMU",64,2,4,2,3,3,28231,17.5,266957,61.64,12326803
1996,shiga,1,305,"INOUE, TOSHIKAZU",43,1,4,0,4,0,23590,14.6,266957,61.64,3583484
1996,shiga,2,928,"TAKEMURA, MASAYOSHI",62,2,4,1,1,4,107053,43,405813,62.65,17908811
1996,shiga,2,800,"KONISHI, TSUTOMU",47,1,4,0,2,0,79136,31.8,405813,62.65,11931080
1996,shiga,2,1000,"MATSUMURA, TSUTOMU",50,1,4,0,3,0,35192,14.1,405813,62.65,6193174
1996,shiga,2,305,"KIKUCHI, KAN",60,1,4,0,4,0,27595,11.1,405813,62.65,2779257
1996,shiga,3,1,"IWANAGA, MINEICHI",55,1,4,1,1,1,70997,38.4,299026,64.03,15537126
1996,shiga,3,928,"KASAHARA, YOSHITAKA",56,1,4,0,2,0,45414,24.5,299026,64.03,14216430
1996,shiga,3,800,"KAYAKI, KANSHO",50,1,4,0,3,0,45191,24.4,299026,64.03,17819470
1996,shiga,3,305,"ISHIGURO, YOSHIHARU",37,1,4,0,4,0,23456,12.7,299026,64.03,2811996
1996,shimane,1,800,"HOSODA, HIROYUKI",52,2,3,1,1,3,73907,52.1,201996,71.93,10492316
1996,shimane,1,1001,"ISHIBASHI, DAIKICHI",64,2,3,2,2,4,46481,32.8,201996,71.93,10273576
1996,shimane,1,305,"NAKABAYASHI, YOSHIKO",50,3,3,0,3,2,21416,15.1,201996,71.93,3050788
1996,shimane,2,800,"TAKESHITA, NOBORU",72,2,3,1,1,14,86462,54.4,203525,79.96,11187052
1996,shimane,2,928,"NISHIKOORI, ATSUSHI",51,2,3,0,2,1,62790,39.5,203525,79.96,12429114
1996,shimane,2,305,"SASAKI, YOKO",45,1,3,0,3,0,9822,6.2,203525,79.96,2634266
1996,shimane,3,800,"KAMEI, HISAOKI",56,3,4,1,1,2,82526,58.2,192999,75.09,10740655
1996,shimane,3,1000,"OHASHI, HIROMASA",30,1,4,0,2,0,30313,21.4,192999,75.09,8855874
1996,shimane,3,1002,"DEJIMA, CHIZUKO",52,1,4,0,3,0,19399,13.7,192999,75.09,7976232
1996,shimane,3,305,"HIRATA, MAMORU",46,1,4,0,4,0,9641,6.8,192999,75.09,2317993
1996,shizuoka,1,1000,"OGUCHI, YOSHINORI",41,2,8,1,1,2,48650,21.5,369430,62.24,16851498
1996,shizuoka,1,800,"TOTSUKA, SHINYA",56,3,8,0,2,3,37061,16.4,369430,62.24,15479401
1996,shizuoka,1,1,"AMANO, SHINGO",54,1,8,0,3,0,35642,15.8,369430,62.24,8730098
1996,shizuoka,1,1001,"MAKINO, SEISHU",51,2,8,0,4,1,28987,12.8,369430,62.24,13634118
1996,shizuoka,1,1,"KAMIKAWA, YOKO",43,1,8,0,5,0,26828,11.9,369430,62.24,7883459
1996,shizuoka,1,305,"SUGIYAMA, TSUNEO",62,1,8,0,6,0,18496,8.2,369430,62.24,2715560
1996,shizuoka,1,1,"MATSUNAGA, HIROJI",67,1,8,0,7,0,15526,6.9,369430,62.24,15924277
1996,shizuoka,1,1,"KIMIYA, TAKESHI",44,1,8,0,8,0,14925,6.6,369430,62.24,19215462
1996,shizuoka,2,800,"HARADA, SHOZO",73,2,4,1,1,8,127933,61.2,373871,61.02,6800694
1996,shizuoka,2,305,"ASABA, HIROKICHI",61,1,4,0,2,0,36714,17.6,373871,61.02,2655530
1996,shizuoka,2,1003,"IKEDA, GOKYU",30,1,4,0,3,0,25547,12.2,373871,61.02,5695059
1996,shizuoka,2,1,"NAKAMURA, EIICHIA",32,1,4,0,4,0,18956,9.1,373871,61.02,1318309
1996,shizuoka,3,800,"YANAGISAWA, HAKUO",61,2,3,1,1,5,116610,55.3,336484,65.07,13574966
1996,shizuoka,3,1000,"IWAKI, NOBUKO",50,1,3,0,2,0,70415,33.4,336484,65.07,10648198
1996,shizuoka,3,305,"SUZUKI, SUSUMU",62,1,3,0,3,0,23784,11.3,336484,65.07,2655833
1996,shizuoka,4,1,"MOCHIDUKI, YOSHIO",49,1,3,1,1,1,68770,53.3,223130,60.5,8712506
1996,shizuoka,4,800,"KURATA, MASATOSHI",57,1,3,0,2,0,40626,31.5,223130,60.5,14210373
1996,shizuoka,4,305,"KURIYAMA, MITSUKO",62,1,3,0,3,0,19584,15.2,223130,60.5,2903881
1996,shizuoka,5,800,"SAITO, TOSHITSUGU",51,2,4,1,1,4,76492,52.5,276544,54.75,9131923
1996,shizuoka,5,1002,"MAEJIMA, HIDEYUKI",55,2,4,2,2,4,32545,22.3,276544,54.75,11043219
1996,shizuoka,5,1,"SAITO, SUSUMU",46,1,4,0,3,0,21710,14.9,276544,54.75,4195898
1996,shizuoka,5,305,"SHIMOOKA, SHOICHI",60,1,4,0,4,0,14927,10.2,276544,54.75,2453188
1996,shizuoka,6,1001,"WATANABE, SHUA",34,1,5,1,1,1,60609,31.6,331509,59.81,8444385
1996,shizuoka,6,1,"SAKURADA, MITSUO",51,1,5,0,2,0,55840,29.1,331509,59.81,4372011
1996,shizuoka,6,800,"KURIHARA, HIROYASU",47,2,5,2,3,2,55374,28.8,331509,59.81,8553689
1996,shizuoka,6,305,"NAKADA, TAKAYUKI",45,1,5,0,4,0,15626,8.1,331509,59.81,2431388
1996,shizuoka,6,1003,"KONDO, KAZUMI",62,1,5,0,5,0,4615,2.4,331509,59.81,7061644
1996,shizuoka,7,800,"KIBE, YOSHIAKI",70,2,4,1,1,10,90317,42.9,356361,61.78,14069691
1996,shizuoka,7,1,"KOIKE, MASAOMI",56,1,4,0,2,0,78355,37.2,356361,61.78,.
1996,shizuoka,7,305,"WATANABE, HIROMI",36,1,4,0,3,0,23925,11.4,356361,61.78,2161460
1996,shizuoka,7,1002,"KIKUCHI, TADASU",55,1,4,0,4,0,17814,8.5,356361,61.78,6733542
1996,shizuoka,8,1000,"KITAWAKI, YASUYUKI",44,1,3,1,1,1,98032,49.5,333254,60.92,17516169
1996,shizuoka,8,800,"SHIONOYA, RYU",46,2,3,0,2,2,75557,38.2,333254,60.92,11760449
1996,shizuoka,8,305,"HIRAGA, TAKASHIGE",42,1,3,2,3,1,24339,12.3,333254,60.92,2656885
1996,shizuoka,9,1000,"KUMAGAI, HIROSHI",56,2,3,1,1,5,99151,52.1,295841,65.95,13624247
1996,shizuoka,9,800,"SUZUI, SHINICHI",47,1,3,0,2,0,70063,36.8,295841,65.95,13930577
1996,shizuoka,9,305,"OISHI, ETSUKO",47,1,3,0,3,0,21219,11.1,295841,65.95,2659371
1996,tochigi,1,1,"FUNADA, HAJIME",42,2,4,1,1,7,127503,63.4,370556,55.92,12671046
1996,tochigi,1,1001,"YANASE, SUSUMU",46,2,4,0,2,2,57240,28.4,370556,55.92,15611669
1996,tochigi,1,305,"TAKI, YUJI",56,1,4,0,3,0,12154,6,370556,55.92,1527562
1996,tochigi,1,1003,"NISHI, HIROSHI",27,1,4,0,4,0,4345,2.2,370556,55.92,3001290
1996,tochigi,2,800,"NISHIAKWA, KOYA",53,1,4,1,1,1,73393,52.6,257875,56.3,10537062
1996,tochigi,2,1001,"KOBAYASHI, MAMORU",51,2,4,2,2,3,55439,39.7,257875,56.3,9683178
1996,tochigi,2,305,"KOBAYASHI, TOSHIHARU",44,1,4,0,3,0,8846,6.3,257875,56.3,1492346
1996,tochigi,2,1003,"TAKAHASHI, ISAOA",34,1,4,0,4,0,1960,1.4,257875,56.3,1662218
1996,tochigi,3,800,"WATANABE, YOSHIMI",44,1,2,1,1,1,90082,83.4,227966,51.57,16983519
1996,tochigi,3,305,"MAKI, SHOZO",53,1,2,0,2,0,17990,16.6,227966,51.57,2357238
1996,tochigi,4,800,"SATO, TSUTOMU",44,1,4,1,1,1,117851,53.3,368921,61.53,22932321
1996,tochigi,4,1000,"YAMAOKA, KENJI",53,2,4,0,2,1,83383,37.7,368921,61.53,18488843
1996,tochigi,4,305,"AOKI, HIROSHI",35,1,4,0,3,0,14899,6.7,368921,61.53,1574520
1996,tochigi,4,1,"IRINO, MASAAKI",36,1,4,0,4,0,4848,2.2,368921,61.53,1180249
1996,tochigi,5,800,"MOTEGI, TOSHIMITSU",41,2,4,1,1,2,77659,47.5,296047,56.53,20239588
